item_id	domain_id	domain_name	dimension_id	dimension_name	facet_id	facet_name	method_family	item_format	item_text	option_a	option_b	option_c	option_d	option_e	keyed_answer	response_scale	primary_domain_id	primary_dimension_id	primary_facet_id	secondary_dimension_ids	loading_type	intended_meaning	prohibited_overlap	bank_state	use_status	validation_track
NEX-GMB-471	D4	Interpersonal and Emotional Functioning	D4-RM	Relationship Management	D4-RM-OV1	Relationship Management Overlay 1	likert	statement	I demonstrate relationship management overlay 1 in ways that fit the real demands of my work.							1-5 Agreement	D4	D4-RM	D4-RM-OV1		primary	Adds precision-building coverage for Relationship Management while sharpening its distinction from adjacent constructs.	Differentiate interpersonal repair and relationship management from self-control alone.	production	operational_allowed	calibration,remediation,precision
NEX-GMB-472	D4	Interpersonal and Emotional Functioning	D4-SA	Self-Awareness	D4-SA-EI	Emotional Insight	contextual_self_report	statement	When work situations call for emotional insight, I fail to show it consistently once pressure or ambiguity rises.							1-5 Frequency	D4	D4-SA	D4-SA-EI		primary	Adds precision-building coverage for Self-Awareness while sharpening its distinction from adjacent constructs.	Avoid broad virtue wording and generic effectiveness claims.	production	operational_allowed	calibration,remediation,precision
NEX-GMB-473	D4	Interpersonal and Emotional Functioning	D4-SA	Self-Awareness	D4-SA-OV1	Self-Awareness Overlay 1	likert	statement	I demonstrate self-awareness overlay 1 in ways that fit the real demands of my work.							1-5 Agreement	D4	D4-SA	D4-SA-OV1		primary	Adds precision-building coverage for Self-Awareness while sharpening its distinction from adjacent constructs.	Avoid broad virtue wording and generic effectiveness claims.	production	operational_allowed	calibration,remediation,precision
NEX-GMB-474	D4	Interpersonal and Emotional Functioning	D4-SA	Self-Awareness	D4-SA-PA	Pattern Awareness	contextual_self_report	statement	When work situations call for pattern awareness, I show it consistently across routine and pressured situations.							1-5 Frequency	D4	D4-SA	D4-SA-PA		primary	Adds precision-building coverage for Self-Awareness while sharpening its distinction from adjacent constructs.	Avoid broad virtue wording and generic effectiveness claims.	production	operational_allowed	calibration,remediation,precision
NEX-GMB-475	D4	Interpersonal and Emotional Functioning	D4-SA	Self-Awareness	D4-SA-SGR	Signal Recognition	likert	statement	I demonstrate signal recognition in ways that fit the real demands of my work.							1-5 Agreement	D4	D4-SA	D4-SA-SGR		primary	Adds precision-building coverage for Self-Awareness while sharpening its distinction from adjacent constructs.	Avoid broad virtue wording and generic effectiveness claims.	production	operational_allowed	calibration,remediation,precision
NEX-GMB-476	D4	Interpersonal and Emotional Functioning	D4-SA	Self-Awareness	D4-SA-SR	Self-Reflection	contextual_self_report	statement	When work situations call for self-reflection, I fail to show it consistently once pressure or ambiguity rises.							1-5 Frequency	D4	D4-SA	D4-SA-SR		primary	Adds precision-building coverage for Self-Awareness while sharpening its distinction from adjacent constructs.	Avoid broad virtue wording and generic effectiveness claims.	production	operational_allowed	calibration,remediation,precision
NEX-GMB-477	D4	Interpersonal and Emotional Functioning	D4-SA	Self-Awareness	D4-SA-EI	Emotional Insight	likert	statement	I demonstrate emotional insight in ways that fit the real demands of my work.							1-5 Agreement	D4	D4-SA	D4-SA-EI		primary	Adds precision-building coverage for Self-Awareness while sharpening its distinction from adjacent constructs.	Avoid broad virtue wording and generic effectiveness claims.	production	operational_allowed	calibration,remediation,precision
NEX-GMB-478	D4	Interpersonal and Emotional Functioning	D4-SO	Social Awareness	D4-SO-ER	Empathic Recognition	forced_choice	paired_statement	Choose the statement that is more like you at work.	I am more likely to rely on empathic recognition consistently when demands increase.	I am more likely to adapt to context first rather than express empathic recognition in the same way every time.				A_or_B	forced_choice_binary	D4	D4-SO	D4-SO-ER		primary	Adds balanced forced-choice coverage for Social Awareness to reduce direct social-desirability responding.	Avoid broad virtue signaling and generic job-performance wording.	production	operational_allowed	calibration,remediation,response_style
NEX-GMB-479	D4	Interpersonal and Emotional Functioning	D4-SO	Social Awareness	D4-SO-IS	Interpersonal Sensitivity	forced_choice	paired_statement	Choose the statement that is more like you at work.	I am more likely to rely on interpersonal sensitivity consistently when demands increase.	I am more likely to adapt to context first rather than express interpersonal sensitivity in the same way every time.				A_or_B	forced_choice_binary	D4	D4-SO	D4-SO-IS		primary	Adds balanced forced-choice coverage for Social Awareness to reduce direct social-desirability responding.	Avoid broad virtue signaling and generic job-performance wording.	production	operational_allowed	calibration,remediation,response_style
NEX-GMB-480	D4	Interpersonal and Emotional Functioning	D4-SO	Social Awareness	D4-SO-OV1	Social Awareness Overlay 1	forced_choice	paired_statement	Choose the statement that is more like you at work.	I am more likely to rely on social awareness overlay 1 consistently when demands increase.	I am more likely to adapt to context first rather than express social awareness overlay 1 in the same way every time.				A_or_B	forced_choice_binary	D4	D4-SO	D4-SO-OV1		primary	Adds balanced forced-choice coverage for Social Awareness to reduce direct social-desirability responding.	Avoid broad virtue signaling and generic job-performance wording.	production	operational_allowed	calibration,remediation,response_style
NEX-GMB-481	D4	Interpersonal and Emotional Functioning	D4-SO	Social Awareness	D4-SO-ER	Empathic Recognition	contextual_self_report	statement	When work situations call for empathic recognition, I fail to show it consistently once pressure or ambiguity rises.							1-5 Frequency	D4	D4-SO	D4-SO-ER		primary	Adds precision-building coverage for Social Awareness while sharpening its distinction from adjacent constructs.	Avoid broad virtue wording and generic effectiveness claims.	production	operational_allowed	calibration,remediation,precision
NEX-GMB-482	D4	Interpersonal and Emotional Functioning	D4-SO	Social Awareness	D4-SO-IS	Interpersonal Sensitivity	likert	statement	I demonstrate interpersonal sensitivity in ways that fit the real demands of my work.							1-5 Agreement	D4	D4-SO	D4-SO-IS		primary	Adds precision-building coverage for Social Awareness while sharpening its distinction from adjacent constructs.	Avoid broad virtue wording and generic effectiveness claims.	production	operational_allowed	calibration,remediation,precision
NEX-GMB-483	D4	Interpersonal and Emotional Functioning	D4-SO	Social Awareness	D4-SO-OV1	Social Awareness Overlay 1	contextual_self_report	statement	When work situations call for social awareness overlay 1, I show it consistently across routine and pressured situations.							1-5 Frequency	D4	D4-SO	D4-SO-OV1		primary	Adds precision-building coverage for Social Awareness while sharpening its distinction from adjacent constructs.	Avoid broad virtue wording and generic effectiveness claims.	production	operational_allowed	calibration,remediation,precision
NEX-GMB-484	D4	Interpersonal and Emotional Functioning	D4-SO	Social Awareness	D4-SO-PT	Perspective Taking	likert	statement	I demonstrate perspective taking in ways that fit the real demands of my work.							1-5 Agreement	D4	D4-SO	D4-SO-PT		primary	Adds precision-building coverage for Social Awareness while sharpening its distinction from adjacent constructs.	Avoid broad virtue wording and generic effectiveness claims.	production	operational_allowed	calibration,remediation,precision
NEX-GMB-485	D4	Interpersonal and Emotional Functioning	D4-SO	Social Awareness	D4-SO-SSR	Social Signal Reading	contextual_self_report	statement	When work situations call for social signal reading, I fail to show it consistently once pressure or ambiguity rises.							1-5 Frequency	D4	D4-SO	D4-SO-SSR		primary	Adds precision-building coverage for Social Awareness while sharpening its distinction from adjacent constructs.	Avoid broad virtue wording and generic effectiveness claims.	production	operational_allowed	calibration,remediation,precision
NEX-GMB-486	D4	Interpersonal and Emotional Functioning	D4-SO	Social Awareness	D4-SO-ER	Empathic Recognition	likert	statement	I demonstrate empathic recognition in ways that fit the real demands of my work.							1-5 Agreement	D4	D4-SO	D4-SO-ER		primary	Adds precision-building coverage for Social Awareness while sharpening its distinction from adjacent constructs.	Avoid broad virtue wording and generic effectiveness claims.	production	operational_allowed	calibration,remediation,precision
NEX-GMB-487	D4	Interpersonal and Emotional Functioning	D4-SR	Self-Regulation	D4-SR-ED	Emotional Discipline	forced_choice	paired_statement	Choose the statement that is more like you at work.	I am more likely to rely on emotional discipline consistently when demands increase.	I am more likely to adapt to context first rather than express emotional discipline in the same way every time.				A_or_B	forced_choice_binary	D4	D4-SR	D4-SR-ED		primary	Adds balanced forced-choice coverage for Self-Regulation to reduce direct social-desirability responding.	Differentiate self-regulation and impulse control from social tact or generic resilience.	production	operational_allowed_with_restrictions	calibration,remediation,response_style
NEX-GMB-488	D4	Interpersonal and Emotional Functioning	D4-SR	Self-Regulation	D4-SR-IM	Impulse Management	forced_choice	paired_statement	Choose the statement that is more like you at work.	I am more likely to rely on impulse management consistently when demands increase.	I am more likely to adapt to context first rather than express impulse management in the same way every time.				A_or_B	forced_choice_binary	D4	D4-SR	D4-SR-IM		primary	Adds balanced forced-choice coverage for Self-Regulation to reduce direct social-desirability responding.	Differentiate self-regulation and impulse control from social tact or generic resilience.	production	operational_allowed_with_restrictions	calibration,remediation,response_style
NEX-GMB-489	D4	Interpersonal and Emotional Functioning	D4-SR	Self-Regulation	D4-SR-OV1	Self-Regulation Overlay 1	forced_choice	paired_statement	Choose the statement that is more like you at work.	I am more likely to rely on self-regulation overlay 1 consistently when demands increase.	I am more likely to adapt to context first rather than express self-regulation overlay 1 in the same way every time.				A_or_B	forced_choice_binary	D4	D4-SR	D4-SR-OV1		primary	Adds balanced forced-choice coverage for Self-Regulation to reduce direct social-desirability responding.	Differentiate self-regulation and impulse control from social tact or generic resilience.	production	operational_allowed_with_restrictions	calibration,remediation,response_style
